age,height,weight,bellyCirc,waistCirc,wristCirc,neckCirc,ArmLength,ThighCirc,shoulderWidth,Hips,armfitCirc,inseam,bodyLength,headCirc,hipLength,bodyvalue
62,164,74,92,91,18,43,57,58,40,97,36,70,28,57,28,219
67,165,82,100,96,20,41,57,68,45,106,32,72,28,57,30,228
68,170,61,77,74,18,36,54,53,39,90,42,72,30,56,28,193
70,167,59,84,81,17,37,56,48,41,89,43,76,30,55,29,208
73,159,50,74,72,17,34,53,50,38,87,49,71,32,53,25,195
65,162,70,90,92,18,41,58,62,45,97,45,71,32,55,29,227
53,176,88,99,97,19,42,57,64,45,103,42,74,27,60,32,238
59,161,62,83,81,17,38,55,55,38,89,45,70,31,56,28,209
66,154,47,73,73,17,36,52,49,35,84,42,64,28,55,26,188
65,165,71,89,90,18,38,59,65,39,94,44,70,30,56,30,223
50,172,73,85,85,18,42,58,58,43,97,44,77,27,60,26,214
59,172,104,112,113,20,46,61,70,47,110,46,73,30,60,29,271
63,163,64,87,84,17,44,56,52,42,93,46,70,29,57,30,217
53,159,54,72,72,17,37,55,51,39,86,39,69,28,56,27,183
57,158,65,89,88,16,44,56,63,44,94,43,68,28,58,29,220
55,170,83,97,96,19,40,59,65,43,103,42,72,28,61,30,235
57,171,77,95,91,19,41,55,64,42,102,46,72,28,57,28,232
58,171,65,84,84,18,43,58,50,40,89,38,76,26,56,28,206
61,166,66,88,88,17,40,58,62,40,90,39,76,27,55,28,215
39,163,65,78,78,17,37,57,56,43,93,44,72,27,57,26,200
52,165,58,79,79,17,36,56,52,41,86,40,70,29,58,28,198
64,170,72,91,87,18,37,61,58,42,98,40,77,30,56,28,218
62,167,65,82,80,18,38,56,58,41,90,45,72,28,57,29,207
62,165,55,74,71,17,36,56,49,39,87,43,72,28,56,28,188
61,167,72,90,93,18,40,57,59,40,95,49,73,28,57,28,232
36,172,88,98,95,20,42,56,66,49,104,46,71,31,61,33,239
59,162,71,94,91,18,44,57,65,45,98,41,71,31,58,28,226
59,163,67,89,87,18,40,56,55,42,96,44,73,30,56,28,220
55,174,80,95,95,19,41,57,61,40,97,45,73,27,59,32,235
53,179,75,94,88,18,42,66,55,50,98,44,84,27,59,29,226
51,168,59,82,82,18,34,56,54,42,90,43,72,28,57,29,207
44,164,48,65,64,17,33,55,51,36,81,40,73,29,56,28,169
42,175,75,86,84,19,39,60,56,44,98,43,79,29,58,29,213
55,166,83,99,101,18,42,58,66,43,104,43,70,33,60,32,243
58,168,66,85,85,17,41,55,53,43,98,45,73,30,58,30,215
36,169,71,88,85,17,40,57,57,41,95,47,74,30,56,30,220
42,182,98,105,103,19,48,60,71,45,107,44,79,29,60,32,252
40,176,85,97,94,18,41,58,67,43,104,41,77,28,57,32,232
42,165,70,89,88,18,39,54,64,38,99,45,69,29,59,27,222
40,175,81,89,88,18,38,59,61,42,102,39,76,27,59,31,216
46,159,69,91,92,17,43,54,60,44,96,44,69,27,57,28,227
40,166,88,101,97,19,44,56,69,42,105,43,71,27,59,30,241
40,168,76,88,88,18,41,59,64,43,99,43,75,29,61,27,219
43,169,92,104,102,19,42,58,70,44,105,39,72,27,58,30,245
48,178,88,97,94,20,41,63,69,44,105,45,81,28,58,29,236
35,173,62,82,76,17,41,59,52,42,91,42,78,27,59,28,200
45,168,77,92,92,19,44,57,58,44,98,44,75,31,59,28,228
50,171,67,82,81,19,40,57,55,45,93,43,74,30,57,28,206
48,166,81,95,95,19,42,57,69,42,101,46,72,32,59,28,236
55,162,52,71,70,17,36,55,48,39,87,31,72,26,56,26,172
49,164,50,68,69,16,34,56,49,39,85,31,74,22,55,27,168
40,164,71,82,83,18,37,55,60,42,95,30,72,24,56,27,195
49,166,65,83,80,17,35,55,60,42,94,31,72,22,57,29,194
37,172,73,93,91,17,41,57,58,44,99,31,76,24,57,30,215
37,168,72,89,87,18,41,56,60,42,99,30,76,26,59,28,206
59,176,72,90,88,18,38,62,56,42,98,29,83,24,59,28,207
38,174,87,92,91,18,42,58,64,47,98,30,77,23,59,28,213
51,171,72,91,88,19,40,58,61,40,96,35,74,24,58,31,214
43,186,72,83,81,18,37,62,63,44,98,33,83,24,57,31,197
43,173,75,86,86,19,38,58,61,42,97,29,74,25,57,30,201
38,171,76,90,88,18,38,58,59,42,96,31,73,22,56,27,209
50,159,67,86,91,17,42,55,58,43,94,37,67,23,59,27,214
44,164,63,82,81,17,40,55,59,40,90,47,73,25,54,28,210
47,158,54,76,77,17,40,55,51,41,85,35,69,21,56,29,188
50,162,71,87,89,17,37,55,62,42,94,37,68,28,58,29,213
51,180,83,97,93,18,39,60,67,46,99,35,76,28,59,33,225
58,158,68,93,95,19,42,53,55,40,93,35,67,24,57,26,223
47,173,67,85,80,18,38,59,55,44,97,36,78,28,59,30,201
45,172,72,85,84,19,41,57,61,43,98,31,74,28,58,31,200
39,163,61,84,83,17,39,53,59,44,91,36,70,23,56,26,203
47,168,80,105,100,19,40,59,67,41,98,38,75,27,58,30,243
38,169,81,94,94,19,44,60,61,42,100,34,73,27,58,30,222
51,161,72,93,92,19,40,56,64,44,95,36,69,25,60,29,221
52,162,64,86,86,18,37,56,57,42,95,40,71,27,58,28,212
44,167,80,96,96,19,41,58,67,43,100,35,71,26,56,29,227
36,169,53,67,67,17,35,60,48,43,84,38,77,25,58,27,172
40,171,81,101,102,17,42,60,64,42,97,41,78,27,58,27,244
37,169,65,77,73,18,34,59,56,43,94,40,74,22,57,27,190
52,172,68,82,81,18,38,59,52,42,94,39,76,23,57,29,202
37,171,57,72,70,17,33,56,52,42,88,38,76,28,59,27,180
42,172,76,89,88,18,42,58,57,46,96,37,74,24,59,28,214
42,165,62,79,78,17,36,55,55,41,92,40,72,28,59,27,197
43,170,77,95,93,18,40,59,61,46,101,40,72,28,59,31,228
48,168,79,105,99,17,37,57,70,43,97,38,73,26,56,30,242
54,179,90,102,100,20,42,60,66,45,104,40,80,29,58,32,242
24,180,71,79,78,18,39,62,62,40,95,44,79,31,56,25,201
41,179,70,87,85,19,37,60,59,42,98,41,80,32,55,29,213
50,165,76,96,100,19,43,55,68,44,97,43,71,34,57,26,239
19,173,57,71,69,17,34,58,51,42,88,44,75,32,54,31,184
19,169,59,76,75,17,38,57,57,44,91,44,76,33,56,27,195
51,167,72,95,87,19,40,57,58,41,96,46,74,31,58,30,228
59,167,68,84,80,18,40,58,58,47,96,37,73,29,57,28,201
39,169,72,90,88,19,39,59,57,43,97,37,76,28,57,29,215
50,168,76,94,92,18,42,53,61,43,99,37,75,28,57,31,223
24,179,71,84,79,18,37,58,66,43,96,31,81,26,56,33,194
29,173,81,93,89,20,38,55,66,47,99,32,78,28,56,29,214
28,171,61,76,72,18,38,58,56,46,94,42,79,29,57,28,190
58,170,91,96,98,21,43,56,66,43,98,41,72,28,56,27,235
58,164,60,80,80,19,36,55,53,40,87,41,70,30,56,31,201
57,164,56,82,82,18,37,57,51,40,87,48,72,33,55,27,212
25,173,76,84,83,19,40,59,62,48,99,46,77,29,58,30,213
24,168,63,76,73,18,38,55,56,46,92,39,75,29,56,26,188
24,177,73,81,79,19,40,59,62,47,98,44,80,33,57,30,204
48,167,61,76,77,18,35,55,53,41,89,41,75,32,56,27,194
28,163,64,86,82,18,39,53,56,45,91,44,69,31,57,32,212
23,183,73,84,76,18,36,59,61,45,96,39,81,28,56,34,199
23,178,59,73,71,17,37,58,50,46,86,47,80,31,57,30,191
20,167,54,70,68,17,35,56,55,40,87,43,76,32,58,26,181
20,166,66,79,77,18,36,54,60,43,98,38,75,29,57,28,194
25,171,57,88,84,17,38,57,59,46,94,43,74,29,57,29,215
25,169,78,95,91,19,39,56,66,44,99,43,72,32,57,33,229
25,178,80,94,88,20,38,60,65,43,100,41,79,32,56,32,223
26,183,84,93,87,19,41,62,70,49,103,42,82,28,57,33,222
26,174,87,94,87,19,38,62,69,46,106,39,79,27,55,31,220
26,173,78,89,87,19,40,59,63,43,99,37,76,28,55,31,213
16,175,68,86,79,18,40,60,59,41,92,40,79,25,56,31,205
24,174,67,82,76,18,38,58,59,44,94,39,76,31,56,30,197
26,180,80,87,82,20,39,63,64,45,102,36,80,27,57,32,205
23,175,68,85,81,18,38,60,63,44,93,31,80,25,56,30,197
23,165,61,78,78,18,40,57,56,42,90,33,71,26,56,29,189
23,183,65,77,74,18,37,60,54,43,93,45,85,30,58,28,196
25,180,62,84,78,18,38,60,66,42,92,40,81,31,56,30,202
25,181,87,99,91,19,41,59,67,44,103,41,79,28,57,33,231
25,176,75,87,83,18,39,61,61,46,97,41,79,29,58,29,211
27,166,54,75,72,17,37,57,56,42,88,42,76,28,56,27,189
24,183,74,88,81,18,37,63,61,43,98,40,84,29,57,30,209
23,169,69,83,78,18,38,59,65,42,96,45,76,32,57,33,206
25,177,84,93,92,20,40,60,66,45,102,39,78,27,56,33,224
25,175,70,83,79,18,39,57,63,42,99,33,76,27,56,32,195
26,179,79,90,90,18,41,61,66,43,95,31,83,24,59,31,211
29,170,62,83,79,17,37,58,56,44,93,34,76,25,56,28,196
25,184,82,89,86,18,39,63,68,45,95,38,84,28,57,31,213
37,178,71,84,80,19,37,61,59,43,97,35,79,29,56,32,199
24,183,73,86,82,18,36,61,60,48,98,39,85,24,55,29,207
24,168,77,92,88,19,39,56,61,44,99,37,71,26,58,32,217
26,176,72,83,78,19,38,58,63,47,96,35,77,29,58,32,196
24,172,66,76,73,19,37,59,58,43,85,35,78,28,57,28,184
22,163,59,79,77,17,36,54,59,41,90,37,73,26,55,27,193
20,170,66,82,78,18,40,58,63,45,92,35,79,25,57,29,195
24,182,72,79,76,19,36,62,60,45,96,43,84,28,56,30,198
25,183,75,82,79,19,36,65,63,43,98,36,85,29,56,30,197
26,166,59,75,71,18,37,55,54,42,91,40,71,29,57,31,186
29,167,60,79,76,17,35,58,61,43,92,36,74,29,57,28,191
31,171,60,77,75,18,37,57,57,41,92,35,77,28,57,29,187
33,167,65,82,80,17,38,54,58,41,95,37,73,29,57,28,199
26,171,62,75,75,18,38,55,59,44,91,35,75,27,58,29,185
29,175,90,100,96,19,43,59,72,47,102,38,76,31,59,32,234
29,177,78,91,88,19,40,60,61,43,97,40,78,26,58,30,219
26,177,55,69,68,17,36,58,53,43,87,30,80,27,53,28,167
21,171,54,70,69,18,35,57,50,44,87,39,77,25,56,27,178
25,171,67,82,77,18,37,56,58,41,93,33,72,25,58,32,192
26,164,67,85,82,19,37,56,64,41,93,32,72,26,58,28,199
25,166,54,71,71,17,35,56,55,44,83,39,78,25,56,25,181
32,169,59,73,72,18,36,55,55,42,91,41,73,25,56,29,186
24,170,63,78,77,18,36,56,57,41,91,40,77,21,55,28,195
24,171,57,72,70,19,35,57,56,41,88,37,77,26,57,28,179
23,170,66,82,78,18,37,55,58,41,93,43,74,30,56,28,203
20,175,60,74,71,18,36,60,54,41,91,44,81,31,57,29,189
20,176,68,79,76,18,37,61,56,43,96,37,78,27,58,31,192
21,184,86,97,86,20,40,63,66,47,102,41,83,25,58,32,224
25,156,46,71,67,17,34,53,56,39,81,34,71,26,54,27,172
22,180,68,76,73,18,39,63,58,45,92,35,83,26,57,31,184
22,180,72,79,75,19,38,61,59,43,94,37,81,25,57,30,191
32,178,73,80,79,18,38,62,59,47,96,37,80,25,57,27,196
64,168,67,92,91,19,39,56,54,41,92,39,74,27,57,26,222
23,175,71,88,86,19,39,61,58,44,94,0,80,0,58,28,174
24,164,51,71,69,19,35,57,50,40,82,41,78,30,53,26,181
19,169,61,75,75,17,36,59,60,40,89,33,77,27,55,30,183
19,180,75,78,75,20,37,62,61,42,97,42,81,33,57,30,195
19,182,70,78,74,18,38,62,58,39,96,42,81,28,59,31,194
20,175,58,73,71,18,40,60,55,41,88,41,80,30,54,31,185
67,171,73,95,89,18,41,56,58,39,94,38,76,23,55,33,222
67,170,61,90,85,18,41,58,51,42,89,37,78,28,56,28,212
74,165,64,89,89,19,39,56,53,39,91,40,73,24,56,31,218
72,166,55,80,71,21,39,59,50,42,86,37,75,27,56,30,188
73,172,69,89,85,19,39,57,60,41,98,37,74,25,55,33,211
74,169,62,85,85,18,41,61,48,39,86,41,76,28,56,31,211
24,179,73,83,79,19,38,63,63,46,94,37,81,27,57,32,199
59,167,63,85,83,18,39,58,56,44,90,36,74,28,55,29,204
65,170,66,86,81,20,40,56,55,37,91,45,74,30,56,31,212
72,174,78,99,96,20,43,63,61,45,94,49,82,34,56,29,244
72,172,63,86,77,20,38,60,53,42,93,36,77,28,56,29,199
22,179,67,77,73,19,36,59,64,42,93,39,82,27,55,30,189
71,174,76,97,93,18,43,58,61,43,96,42,78,30,56,30,232
31,173,76,94,90,18,41,59,65,42,99,33,78,25,57,30,217
45,171,94,106,104,21,45,61,71,46,106,36,76,28,59,34,246
23,172,68,77,74,19,39,59,56,45,92,35,78,26,58,29,186
8,121,27,59,60,15,30,41,45,29,67,40,53,27,53,21,159
7,142,34,67,61,15,30,47,48,33,72,37,64,29,53,25,165
23,173,86,101,101,20,40,60,69,43,101,40,79,35,57,29,242
24,184,73,84,79,18,36,63,59,46,96,40,83,28,58,31,203
24,172,79,95,89,19,37,59,65,44,98,43,77,27,57,32,227
24,173,70,95,89,19,37,60,65,38,96,41,79,30,55,30,225
33,151,47,83,79,16,32,50,53,38,86,37,67,26,52,26,199
7,120,20,53,53,13,25,42,37,27,58,41,54,29,50,21,147
25,173,70,86,81,19,37,59,65,44,94,40,76,23,57,30,207
25,174,63,77,74,19,36,59,53,47,90,38,78,27,56,29,189
23,164,54,75,70,17,36,54,57,41,87,44,72,27,55,29,189
67,171,71,91,88,20,40,58,59,40,93,40,75,27,56,30,219
67,174,65,88,83,18,38,57,55,41,91,34,73,26,56,35,205
73,156,56,89,86,18,37,56,54,40,92,43,70,26,53,28,218
71,162,72,99,100,20,41,58,59,39,95,38,74,28,56,27,237
70,164,65,88,84,19,41,59,56,42,90,41,71,30,56,30,213
70,156,49,77,75,17,37,52,50,36,82,44,71,26,53,26,196
70,157,59,89,88,19,37,53,56,36,91,43,67,29,56,29,220
74,168,60,89,85,18,40,58,48,39,88,40,76,28,55,29,214
72,161,67,97,95,19,41,57,58,39,94,35,68,25,56,30,227
71,161,66,92,89,20,40,57,60,47,92,39,70,29,55,31,220
69,169,59,80,76,18,39,61,48,38,86,34,77,25,59,27,190
70,157,40,64,62,18,32,55,42,38,76,34,69,25,54,27,160
74,164,60,87,87,19,39,59,51,37,86,28,74,21,55,28,202
69,166,72,97,98,22,45,60,56,38,95,40,74,26,58,29,235
71,170,65,86,84,21,41,52,54,37,89,49,79,31,57,27,219
72,162,50,76,72,18,36,57,46,38,82,46,73,35,55,28,194
75,175,61,87,82,20,39,54,52,43,87,27,81,18,56,29,196
66,176,71,92,87,20,40,61,63,39,94,43,78,28,58,33,222
68,171,57,85,82,18,39,61,48,38,86,36,78,26,56,27,203
70,165,67,94,90,20,43,61,54,37,91,41,70,27,57,30,225
71,164,51,73,71,18,39,55,52,40,83,38,73,28,55,27,182
70,161,58,90,83,18,39,57,53,42,88,45,70,29,55,29,218
68,169,67,89,85,20,39,58,60,41,95,42,74,27,56,30,216
72,168,81,102,100,21,44,60,61,43,99,38,71,31,55,31,240
67,167,64,95,91,19,41,60,56,41,91,44,74,28,55,31,230
74,164,58,84,79,19,41,59,55,44,87,37,73,29,55,30,200
69,158,63,88,87,19,41,54,61,39,89,39,67,28,57,26,214
74,167,68,89,86,20,41,60,57,39,92,39,74,26,56,29,214
69,158,56,83,82,18,41,54,51,42,88,43,68,26,56,28,208
8,129,29,61,61,15,29,42,44,33,66,39,57,25,53,21,161
58,175,77,95,96,21,42,59,58,43,99,38,74,27,58,31,229
27,184,82,88,84,22,40,64,63,46,101,36,78,24,58,35,208
8,129,25,59,57,14,27,43,38,32,63,41,60,29,51,18,157
74,166,57,83,81,19,37,61,52,40,88,36,75,24,55,28,200
73,159,61,84,83,20,40,58,57,38,90,37,70,27,56,28,204
68,157,49,75,73,19,38,55,49,38,85,36,69,29,59,26,184
68,155,60,83,86,19,41,57,56,39,85,41,67,27,57,27,210
71,162,54,80,78,18,39,56,49,39,85,38,72,26,54,28,196
73,159,72,101,99,21,43,57,62,38,97,34,69,26,55,29,234
71,166,70,100,98,20,40,58,58,37,92,39,72,26,58,27,237
74,165,52,75,70,18,36,54,54,40,83,37,70,25,56,31,182
69,172,74,93,93,21,42,61,58,43,94,37,74,24,58,28,223
25,163,53,74,70,18,36,56,52,32,84,40,71,26,55,29,184
24,182,68,76,75,19,37,62,57,45,91,87,83,30,56,30,238
25,177,73,81,78,19,40,60,60,42,97,44,78,32,55,31,203
44,172,63,80,77,19,41,57,54,42,92,36,73,26,56,32,193
29,176,71,85,81,20,40,60,58,45,95,37,79,29,56,32,203
47,169,69,88,81,19,40,57,64,39,93,39,75,28,56,31,208
52,170,74,99,98,19,44,60,57,41,94,40,75,28,57,28,237
56,174,74,93,89,20,43,60,60,45,95,38,76,24,57,30,220
45,166,74,93,93,19,42,59,64,42,97,37,75,30,59,29,223
44,173,68,89,84,19,40,59,58,44,91,37,77,27,56,30,210
33,169,56,76,74,18,37,56,52,40,89,41,72,31,56,30,191
46,169,76,99,98,19,42,61,66,43,96,35,73,24,59,32,232
55,165,79,103,98,21,45,58,64,42,95,36,70,27,56,31,237
9,129,25,58,54,14,28,44,41,31,63,40,59,29,52,22,152
29,175,76,93,87,19,38,59,66,43,104,40,77,27,56,32,220
40,176,65,82,79,19,39,57,60,43,94,49,78,24,55,31,210
54,163,72,91,88,19,40,54,60,39,96,34,69,31,60,33,213
47,157,71,90,92,19,42,53,64,42,99,39,67,27,56,31,221
38,170,85,100,98,20,43,59,69,41,105,45,74,33,58,32,243
49,178,63,81,76,19,38,59,69,42,89,42,79,29,56,31,199
27,159,62,84,82,17,40,54,60,42,94,38,69,28,55,29,204
49,175,65,81,79,19,37,58,56,37,90,32,77,25,58,31,192
45,177,80,94,86,20,39,62,62,43,101,37,79,26,60,32,217
45,174,62,83,79,19,37,60,54,44,89,46,80,33,56,27,208
44,182,78,90,89,20,45,62,63,48,98,43,81,30,57,33,222
37,168,63,80,78,20,39,59,57,42,91,38,74,28,55,29,196
36,169,77,97,90,19,40,58,61,40,99,28,73,20,58,33,215
43,171,72,91,87,19,39,56,64,41,95,36,73,31,58,33,214
43,167,55,79,76,18,39,60,52,40,85,38,74,26,55,32,193
30,173,83,91,89,20,41,60,68,45,103,28,75,23,58,32,208
53,170,75,96,93,19,42,59,65,43,97,30,73,23,56,33,219
25,165,58,76,75,19,38,58,52,43,87,36,73,29,54,30,187
26,171,63,73,75,19,39,57,57,43,92,34,72,28,56,32,182
27,169,78,89,87,19,40,60,64,43,96,32,76,27,58,32,208
26,176,61,78,75,19,36,63,52,42,89,31,80,27,54,30,184
25,174,89,103,100,20,40,64,66,46,103,27,80,22,59,32,230
20,181,108,102,100,20,45,64,76,44,114,27,82,22,59,38,229
24,179,60,69,70,19,36,60,51,46,90,31,80,24,55,28,170
12,146,41,72,66,16,30,51,55,35,79,30,66,0,53,25,168
44,165,78,98,94,19,44,57,67,43,103,28,71,21,57,31,220
42,173,63,82,79,18,37,59,55,41,90,29,76,23,56,31,190
52,161,67,90,88,20,42,55,62,44,91,30,66,23,57,32,208
58,178,92,108,99,22,44,62,65,43,103,29,79,26,58,33,236
51,168,68,87,84,18,42,57,61,42,92,32,72,26,57,30,203
44,156,60,81,80,17,40,50,62,41,93,30,68,24,58,28,191
9,131,30,62,60,15,29,43,43,33,69,26,61,20,51,20,148
9,135,32,62,62,16,33,44,46,32,72,29,62,21,52,23,153
8,122,36,60,59,15,30,40,45,32,66,32,52,25,50,22,151
9,131,27,59,57,14,29,44,40,32,66,26,62,22,52,21,142
48,165,68,87,85,19,41,58,59,43,96,31,75,25,58,30,203
20,166,70,83,78,20,39,58,66,42,100,30,71,22,58,31,191
19,174,66,78,74,19,36,60,58,43,92,29,77,22,57,31,181
19,183,61,75,72,17,36,61,58,46,94,25,82,21,54,33,172
19,171,63,78,76,18,39,60,61,41,91,28,77,22,59,33,182
11,142,29,56,54,14,28,46,44,34,66,31,64,24,53,23,141
11,139,34,67,61,15,30,48,46,33,74,26,64,22,55,23,154
11,146,55,91,89,19,37,50,61,38,89,30,62,23,54,29,210
11,151,49,78,73,17,33,53,56,37,86,34,68,28,54,28,185
11,142,39,75,70,16,33,50,50,35,77,37,65,28,54,27,182
11,149,38,65,62,17,30,49,49,38,79,33,67,24,53,27,160
10,137,29,55,56,15,30,47,42,35,65,36,64,32,54,22,147
10,135,27,57,56,15,28,45,41,33,63,37,62,31,52,22,150
10,136,39,75,70,16,32,47,53,34,80,42,60,33,52,24,187
10,136,33,62,60,16,32,45,47,33,72,38,60,31,54,0,160
10,134,30,57,58,14,31,44,44,34,69,30,62,26,55,21,145
10,135,31,59,57,15,31,46,47,35,71,35,62,27,51,23,151
10,137,30,58,52,15,28,46,44,31,70,35,63,26,52,23,145
10,143,33,67,60,15,31,48,49,35,73,31,65,23,53,26,158
10,149,41,72,65,16,31,50,55,38,79,32,69,28,54,26,169
10,141,35,63,60,15,28,49,49,35,73,37,66,29,53,24,160
13,155,45,69,67,17,31,55,54,37,76,40,70,30,53,28,176
13,161,54,78,72,17,35,55,63,38,89,36,75,29,55,28,186
13,148,45,72,70,16,33,52,53,38,81,34,70,27,54,24,176
13,165,58,80,75,17,35,57,60,41,90,43,76,31,53,32,198
12,163,54,74,72,19,34,57,54,40,88,40,74,28,54,31,186
12,161,67,92,84,21,39,58,65,40,92,34,71,27,58,33,210
12,157,70,94,88,19,37,53,71,43,102,37,68,29,53,31,219
12,148,34,62,61,15,30,50,50,37,73,37,70,27,52,26,160
12,152,47,74,73,17,34,51,55,38,84,39,69,31,54,27,186
12,145,48,78,73,17,32,50,58,38,87,37,65,30,53,26,188
12,151,38,64,62,16,32,52,48,37,75,43,73,29,54,23,169
12,149,38,62,59,16,31,51,52,33,77,46,68,30,52,28,167
12,165,54,74,69,19,36,57,54,40,86,34,78,25,55,29,177
12,145,37,64,61,15,34,68,53,36,77,37,65,24,52,27,162
12,158,42,66,65,16,31,53,51,40,79,36,72,30,54,29,167
12,153,47,74,68,17,31,52,56,36,83,35,68,29,54,29,177
15,167,69,87,82,19,40,60,60,42,96,43,75,30,54,34,212
15,165,81,96,90,19,37,60,68,43,104,34,74,27,56,30,220
15,175,90,98,90,20,39,63,71,43,110,33,76,28,58,36,221
15,170,52,67,66,17,34,55,53,42,83,38,75,27,54,31,171
15,180,69,84,81,18,36,63,60,43,96,34,86,29,58,30,199
15,181,57,69,65,19,34,63,50,42,89,35,82,30,55,29,169
15,166,44,66,61,16,31,56,48,38,82,37,79,27,54,27,164
16,172,83,94,91,21,42,59,70,47,107,33,74,24,58,31,218
15,172,65,77,74,18,38,60,58,42,93,35,81,28,55,28,186
15,164,49,68,66,18,36,54,54,40,84,34,73,26,54,27,168
16,169,53,70,67,18,35,59,55,38,88,37,80,27,54,29,174
15,155,52,72,70,18,39,53,55,43,84,35,68,29,55,27,177
15,176,60,73,71,18,35,60,55,45,92,34,80,25,54,31,178
15,165,53,63,64,17,34,55,53,39,87,39,73,29,54,30,166
15,168,95,108,106,21,43,58,77,45,114,40,75,32,59,29,254
15,179,92,102,95,20,41,66,73,47,108,44,81,35,56,30,241
15,177,78,88,85,20,39,60,64,48,104,36,77,27,56,34,209
15,158,56,73,72,18,38,55,58,40,90,33,70,27,54,28,178
15,173,56,71,67,18,37,60,61,41,87,37,79,31,54,30,175
15,177,55,73,65,19,36,59,50,42,87,33,85,27,56,29,171
15,175,89,105,95,19,39,59,69,42,108,41,79,29,58,32,241
15,170,52,70,65,19,34,58,54,40,86,32,77,27,55,26,167
15,170,76,87,83,19,36,58,64,44,98,32,74,27,57,32,202
15,185,71,80,76,18,40,65,59,43,94,30,87,23,59,30,186
16,180,60,73,69,18,37,62,54,42,90,35,85,25,56,29,177
15,171,45,63,61,17,32,59,45,41,81,33,71,26,54,27,157
16,171,97,97,90,19,40,60,71,45,106,38,78,26,55,30,225
16,171,57,69,67,18,34,62,54,41,90,45,81,29,53,27,181
19,174,54,71,67,18,35,62,50,42,88,33,82,28,55,29,171
18,178,64,79,75,18,38,60,56,43,94,32,80,27,56,32,186
18,176,80,91,83,19,39,60,71,43,106,35,74,27,58,35,209
9,130,38,78,75,16,35,46,53,34,78,30,61,27,54,21,183
9,130,28,57,59,15,28,45,40,31,67,34,60,27,52,22,150
8,130,27,59,56,15,30,43,40,33,65,32,57,26,54,23,147
13,149,45,70,68,17,34,54,51,37,84,35,72,26,55,25,173
13,157,45,74,70,16,34,56,51,37,82,30,76,25,53,25,174
13,157,41,64,62,18,31,52,46,37,79,34,71,27,54,28,160
13,147,50,82,76,17,33,52,56,34,87,35,66,30,55,30,193
14,165,43,66,61,19,32,59,48,38,80,34,78,26,52,28,161
13,163,51,73,70,17,33,58,52,39,86,32,77,23,55,27,175
13,160,43,70,67,17,35,55,46,39,79,47,76,31,53,27,184
13,167,59,80,71,18,34,57,55,41,92,44,78,34,54,31,195
13,148,41,69,66,17,32,48,51,37,79,41,68,32,54,27,176
13,158,73,101,100,20,39,57,63,40,96,44,73,32,55,29,245
38,172,57,84,80,19,41,61,60,44,92,44,80,33,56,29,208
13,173,80,95,89,19,39,58,68,42,103,43,79,32,55,32,227
13,156,40,67,63,19,31,55,46,37,78,44,73,33,53,26,174
13,150,53,86,79,20,34,54,56,37,88,40,69,29,53,26,205
14,168,57,70,70,20,35,57,55,42,86,45,73,32,55,33,185
13,164,63,86,79,17,37,59,60,39,93,46,77,36,57,31,211
14,160,71,94,91,20,37,53,65,41,99,39,72,31,55,29,224
13,148,45,75,71,17,31,51,54,37,81,43,69,33,53,24,189
13,166,66,89,85,18,37,58,61,41,96,42,77,35,54,30,216
13,168,54,73,68,19,34,58,55,41,90,41,79,31,54,27,182
13,158,45,70,66,18,36,53,52,39,84,45,71,31,54,28,181
61,173,82,97,98,19,43,59,73,43,104,42,79,27,57,31,237
35,176,83,96,92,20,41,60,61,45,101,43,77,35,57,34,231
30,172,64,83,78,18,37,58,56,44,93,49,75,34,54,32,210
33,179,77,96,92,18,41,61,59,44,99,44,82,32,55,32,232
51,171,72,93,90,19,42,58,61,39,95,40,77,31,57,32,223
35,171,82,97,91,20,39,56,65,42,104,46,71,31,57,34,234
41,172,75,90,86,19,40,56,61,45,97,42,74,30,57,32,218
19,173,64,78,75,18,39,60,58,43,94,37,78,29,56,29,190
19,174,73,84,81,21,40,59,61,45,98,40,77,33,58,31,205
31,164,68,86,82,19,39,55,58,44,93,43,71,32,56,30,211
34,170,65,83,83,18,41,59,56,41,95,40,75,33,56,31,206
33,167,59,78,74,18,36,56,56,40,92,43,72,30,57,31,195
39,164,66,91,89,19,41,56,54,40,90,44,70,33,56,31,224
51,171,60,80,75,19,38,58,54,44,89,42,73,33,58,31,197
34,168,71,93,88,19,42,58,58,43,101,46,73,33,56,33,227
39,165,68,87,86,19,41,57,59,41,93,39,72,31,55,32,212
38,170,79,93,88,20,38,56,64,42,101,39,72,33,57,33,220
42,172,57,74,71,18,35,57,52,38,89,42,75,31,55,29,187
30,173,80,97,92,19,42,59,64,44,103,46,75,32,58,32,235
33,169,87,103,100,21,43,59,62,45,104,40,71,30,58,36,243
45,167,60,84,84,18,37,59,57,40,91,39,72,30,57,31,207
35,168,72,82,84,19,40,57,61,42,97,38,71,31,55,33,204
34,174,76,93,87,18,40,58,58,43,99,42,78,33,56,35,222
37,171,61,74,73,18,37,63,58,41,89,42,77,32,54,31,189
40,165,70,91,88,20,42,58,61,38,94,40,69,31,58,31,219
38,172,53,70,70,18,36,58,47,44,87,39,76,36,56,32,179
33,181,74,88,84,19,41,63,57,44,97,42,81,33,56,32,214
35,172,63,83,81,17,36,60,56,43,89,38,77,27,54,31,202
