age,height,weight,bellyCirc,waistCirc,wristCirc,neckCirc,ArmLength,ThighCirc,shoulderWidth,Hips,armfitCirc,inseam,bodyLength,headCirc,hipLength,bodyvalue
28,159,52,75,67,16,31,51,51,39,89,36,68,58,57,20,178
24,172,65,88,80,16,33,56,59,44,99,37,79,26,55,27,205
25,171,53,75,66,16,31,56,55,44,91,38,81,25,54,26,179
23,172,48,65,61,16,29,56,50,41,89,36,79,27,54,25,162
24,171,59,76,68,17,31,57,55,44,93,35,79,26,55,27,179
32,166,47,69,63,16,30,55,50,38,86,35,78,25,55,28,167
25,159,83,105,95,18,38,52,71,42,110,42,69,23,58,29,242
25,155,54,83,73,16,32,51,58,37,95,44,68,29,55,29,200
26,163,55,77,69,16,30,53,56,40,92,42,74,25,56,25,188
22,163,70,90,83,17,35,51,64,43,103,43,72,25,55,27,216
25,163,54,75,71,16,32,53,55,41,95,36,74,22,54,26,182
26,154,44,73,68,15,30,50,51,36,87,39,71,24,53,24,180
25,172,57,76,70,17,32,58,55,42,92,37,80,22,55,26,183
27,164,59,82,72,17,34,55,56,41,95,35,76,24,56,25,189
26,169,53,71,66,16,31,55,54,41,93,37,78,26,55,27,174
23,165,50,74,66,16,32,55,51,40,88,37,78,24,55,26,177
25,159,47,74,64,15,29,51,57,38,89,35,70,25,53,25,173
27,162,63,89,78,18,34,55,62,40,97,43,76,28,55,24,210
33,155,65,99,90,18,37,53,66,40,96,45,68,25,53,28,234
30,160,74,94,91,17,37,53,60,43,104,40,73,25,56,24,225
27,164,50,76,67,16,31,55,53,36,88,41,77,22,54,25,184
26,156,48,69,65,16,31,52,50,38,87,42,72,23,54,25,176
25,159,50,74,67,15,32,51,54,41,89,41,73,25,54,26,182
20,158,59,83,75,16,34,53,59,40,93,44,74,23,55,24,202
33,149,40,60,61,16,30,48,49,37,84,42,68,24,52,21,163
36,157,52,74,70,17,33,52,53,39,89,42,72,27,54,22,186
25,151,46,69,65,16,30,38,53,36,90,41,69,23,53,24,175
27,168,62,81,75,17,32,55,57,41,98,42,77,29,55,26,198
29,166,65,85,76,17,32,54,62,39,100,39,80,24,55,24,200
28,168,52,74,69,16,30,54,52,38,88,30,78,20,55,25,173
24,157,74,93,86,20,36,51,67,43,103,41,69,27,55,28,220
20,159,48,72,66,15,30,52,53,40,86,43,75,25,52,23,181
21,152,48,68,65,15,29,51,55,35,89,44,69,27,52,24,177
25,163,55,75,70,16,30,54,55,38,93,35,76,25,54,24,180
39,154,57,86,81,17,33,50,56,40,93,32,70,24,53,24,199
11,147,37,61,60,15,30,47,47,35,75,42,69,25,55,19,163
53,155,62,85,82,19,35,52,61,42,100,40,70,28,54,22,207
59,148,57,86,89,17,39,52,57,40,92,46,67,27,54,22,221
52,158,64,91,87,18,35,54,62,39,102,38,72,25,53,24,216
45,157,58,84,83,17,32,55,57,34,94,34,72,24,55,23,201
54,154,54,84,82,17,33,50,58,38,94,39,70,26,54,21,205
54,153,56,83,78,17,33,50,59,36,95,40,68,28,53,24,201
53,149,53,89,83,18,33,49,56,39,94,39,67,27,55,21,211
38,150,51,78,72,12,29,51,52,39,89,37,68,22,54,25,187
12,152,42,70,66,11,28,51,48,38,82,24,73,19,52,24,160
12,149,47,65,62,13,29,47,51,37,88,37,70,26,55,27,164
12,131,27,55,52,10,25,42,38,36,69,33,63,25,51,21,140
21,157,42,60,57,11,27,49,45,39,81,38,73,28,56,22,155
21,163,58,77,68,13,30,52,52,43,93,39,73,25,57,27,184
21,159,57,80,71,13,30,51,55,43,94,42,74,34,54,25,193
68,157,68,92,89,15,32,53,59,40,103,43,69,29,59,25,224
39,161,73,88,85,14,33,54,60,41,103,41,72,35,59,25,214
18,155,53,72,68,12,29,51,53,39,91,34,75,27,55,23,174
19,158,72,85,83,13,32,51,63,39,107,30,72,21,56,28,198
22,170,56,75,67,12,29,67,52,41,95,37,80,27,55,27,179
20,164,49,68,61,12,28,55,49,41,88,38,77,23,55,24,167
41,159,56,75,68,14,32,52,52,44,89,37,73,25,56,26,180
39,163,65,85,73,14,32,53,57,43,102,38,74,30,55,28,196
23,164,55,74,66,12,30,53,55,43,95,34,74,27,57,28,174
24,166,73,91,78,13,33,56,63,42,104,42,73,31,57,29,211
58,145,50,82,80,13,32,48,49,38,86,41,66,27,53,21,203
66,161,66,91,90,14,31,54,56,37,97,40,71,27,57,24,221
60,153,62,95,92,14,34,50,53,40,94,40,67,33,54,22,227
63,149,62,92,93,15,36,53,49,39,91,40,69,28,56,23,225
74,153,53,90,88,12,36,54,45,41,85,42,72,25,55,23,220
63,152,60,93,96,14,35,52,49,39,92,46,68,27,57,23,235
69,150,53,88,83,13,34,51,52,38,89,41,70,28,55,23,212
60,152,47,74,71,13,29,50,48,41,86,39,66,26,56,22,184
73,144,57,95,94,14,32,51,53,39,90,43,66,25,54,21,232
72,147,44,70,67,13,32,49,44,37,85,39,65,25,54,24,176
65,152,55,84,76,14,30,51,54,39,91,43,65,29,55,23,203
58,156,52,71,70,13,30,54,52,36,89,34,72,23,55,22,175
7,120,22,53,50,10,24,39,36,31,61,35,57,26,53,19,138
23,165,49,69,61,12,27,55,48,42,89,39,76,23,55,27,169
27,159,75,89,84,14,32,49,63,40,110,36,68,23,57,26,209
26,161,50,70,65,13,29,50,50,38,88,36,72,22,55,26,171
26,159,55,74,64,12,28,52,54,41,94,39,74,22,56,26,177
26,153,45,70,64,12,27,48,49,40,89,27,69,22,53,25,161
24,163,55,79,66,12,29,53,54,41,95,33,76,24,56,28,178
36,154,48,71,64,12,28,49,49,40,88,37,70,24,53,27,172
28,170,64,74,71,12,31,56,57,44,94,41,78,27,57,27,186
24,158,56,76,69,12,29,53,55,39,94,42,74,27,57,25,187
65,160,67,104,92,15,32,55,58,38,96,41,71,24,56,26,237
75,144,46,83,80,13,31,53,46,36,87,43,70,29,54,23,206
70,146,55,92,92,14,31,48,52,37,85,40,65,31,53,23,224
70,150,49,88,84,12,32,53,48,36,85,42,71,25,55,25,214
27,165,63,80,72,12,28,53,56,40,97,43,78,26,54,30,195
25,170,55,72,64,12,28,55,51,41,92,38,77,25,57,27,174
37,160,61,83,84,14,31,52,52,40,93,38,72,26,54,28,205
25,158,50,71,65,13,28,54,50,38,87,43,73,31,55,27,179
50,154,46,75,67,13,29,51,49,37,86,38,71,23,52,23,180
50,162,53,77,67,13,27,53,53,40,91,39,73,26,53,26,183
46,155,57,81,79,13,32,52,54,42,91,39,73,24,55,23,199
43,159,58,79,74,14,30,53,52,42,91,41,74,22,56,23,194
49,152,45,70,67,12,30,52,46,36,84,37,69,30,54,22,174
42,159,57,83,83,12,32,53,52,40,92,36,72,27,56,22,202
12,144,34,58,54,11,26,46,42,35,75,37,67,25,53,22,149
12,145,45,74,67,11,29,47,54,36,85,43,67,27,53,24,184
44,154,60,88,77,13,36,51,57,40,94,43,71,27,55,22,208
46,159,56,78,75,13,32,52,51,38,92,42,72,25,56,24,195
45,155,43,67,63,12,28,51,45,37,84,43,70,26,55,25,173
49,155,49,79,74,13,28,54,46,38,87,37,71,25,51,25,190
42,157,59,79,76,13,31,52,56,40,96,42,72,27,55,24,197
36,156,52,75,72,12,29,52,53,38,86,33,71,20,54,25,180
59,160,66,89,85,14,34,51,54,44,96,43,69,29,56,26,217
55,158,59,93,84,13,34,54,55,39,93,32,73,28,53,26,209
60,162,63,85,81,14,30,54,56,40,94,36,70,25,58,27,202
51,156,48,72,66,12,29,50,48,36,87,33,69,25,55,26,171
55,156,58,87,83,13,30,52,55,39,92,42,72,25,54,23,212
52,161,56,85,81,13,31,53,47,42,93,37,70,22,53,25,203
43,152,52,78,76,12,28,52,50,35,90,36,69,26,54,26,190
42,159,55,79,75,13,31,52,51,41,93,36,69,25,55,28,190
59,149,51,76,75,13,32,49,50,36,89,29,69,23,55,23,180
62,156,55,83,78,15,32,54,51,40,92,39,71,26,56,26,200
41,161,57,78,77,14,32,53,53,37,92,40,73,24,56,24,195
40,164,69,88,89,14,32,56,55,39,98,38,77,25,56,22,215
27,169,66,83,74,13,30,57,58,44,100,37,76,24,56,30,194
57,155,47,77,72,12,30,51,48,37,86,37,67,29,53,27,186
59,152,54,84,80,13,30,49,52,37,87,39,66,27,53,25,203
22,160,62,79,74,12,29,55,52,40,92,39,76,26,56,24,192
66,157,74,102,93,14,35,55,66,40,106,42,70,23,55,27,237
19,159,70,89,82,13,32,53,61,41,100,32,75,24,57,24,203
31,167,68,87,78,14,31,56,58,42,100,32,76,28,57,28,197
20,158,47,74,63,11,28,52,53,37,89,31,72,24,55,26,168
20,162,49,70,60,12,30,52,49,40,86,35,75,27,58,27,165
23,155,44,70,64,13,27,50,46,39,84,37,70,27,53,28,171
29,154,50,68,63,12,28,51,50,40,88,39,68,23,55,25,170
60,146,46,81,74,13,31,48,49,36,85,39,67,28,54,25,194
61,155,63,95,91,15,34,53,52,37,98,41,66,27,57,25,227
64,151,61,100,99,15,32,52,49,37,101,41,67,29,54,22,240
21,167,56,76,64,13,30,55,54,39,96,38,79,29,58,26,178
37,163,55,79,73,15,29,57,52,40,89,39,77,27,55,25,191
9,145,31,57,54,11,26,49,39,35,69,36,70,27,53,23,147
22,150,60,78,74,14,31,51,58,40,93,38,68,29,58,24,190
49,155,55,77,76,12,29,52,54,39,90,35,70,28,55,25,188
49,159,54,78,74,13,28,53,48,40,89,41,73,25,55,24,193
25,160,55,78,69,12,30,54,53,39,93,39,72,30,56,29,186
44,155,66,89,81,13,35,50,56,40,96,39,70,26,56,27,209
52,151,64,86,83,14,37,51,56,38,93,41,66,26,57,26,210
47,148,50,80,77,12,29,48,48,37,89,42,66,27,55,24,199
25,155,45,64,60,11,27,50,49,36,85,37,73,27,54,26,161
18,163,53,72,67,12,29,52,52,38,91,35,73,28,55,26,174
18,164,48,66,61,12,26,54,48,40,87,39,76,24,56,28,166
43,154,56,75,75,13,30,51,49,40,92,36,69,22,55,21,186
39,154,54,80,73,13,29,51,53,37,88,33,71,26,55,25,186
38,154,56,82,75,13,29,51,55,40,92,38,69,22,55,25,195
71,155,54,87,87,14,31,53,45,39,88,39,68,23,55,27,213
47,148,46,72,68,12,29,48,50,38,87,35,64,20,55,25,175
51,160,64,94,90,13,31,53,54,43,91,40,73,32,57,26,224
52,156,59,90,79,14,30,52,55,36,94,41,70,21,57,26,210
52,156,65,88,84,15,33,53,60,42,94,37,71,23,56,23,209
14,156,44,72,63,11,26,53,47,40,85,41,73,24,54,24,176
14,158,48,75,66,11,29,52,51,41,88,41,71,25,54,28,182
14,151,40,63,57,11,26,52,47,36,83,38,70,27,54,24,158
14,157,53,77,66,12,28,53,53,39,93,39,73,26,56,27,182
46,157,53,75,68,14,29,51,53,38,89,40,68,24,56,28,183
39,156,54,80,71,12,32,53,55,35,94,37,70,31,55,27,188
55,149,53,82,77,12,31,51,51,37,91,37,67,27,54,23,196
35,158,63,82,81,13,29,52,58,38,99,33,72,25,57,28,196
40,159,60,85,76,13,30,53,56,39,97,34,71,25,58,27,195
42,167,72,88,80,14,34,56,57,44,100,45,76,27,57,29,213
45,163,56,78,70,13,30,53,53,36,91,40,74,25,54,29,188
49,163,56,83,70,12,28,53,55,39,94,45,75,28,55,27,198
51,155,52,80,71,12,29,53,51,39,90,38,71,25,56,27,189
30,155,65,88,84,14,31,53,60,36,101,42,71,28,56,25,214
21,160,64,85,75,13,33,52,59,39,103,44,71,28,57,29,204
21,162,55,77,69,12,29,52,55,40,91,42,74,25,56,28,188
43,157,62,84,78,13,31,53,55,39,96,36,69,24,56,25,198
51,159,61,88,83,14,32,53,52,39,93,38,70,23,54,30,209
38,154,60,94,85,13,31,51,57,40,96,40,68,25,55,26,219
35,153,52,80,74,13,30,51,51,38,90,35,69,24,53,28,189
33,155,55,80,74,12,29,52,53,39,89,41,70,28,55,27,195
37,160,55,76,70,13,28,53,52,38,92,38,74,24,57,26,184
27,168,46,71,63,12,27,58,46,37,82,36,82,24,52,27,170
27,160,59,77,70,12,30,51,56,41,95,34,71,27,54,30,181
32,154,56,83,75,11,28,51,55,37,91,40,70,26,54,28,198
55,145,49,76,77,13,30,49,50,35,84,26,66,24,53,22,179
21,161,45,65,63,12,27,53,47,40,84,38,74,26,55,26,166
61,150,52,82,73,14,31,52,52,40,91,39,69,28,53,22,194
70,153,61,97,88,14,35,51,54,39,95,41,69,27,53,23,226
71,137,45,83,83,12,31,46,47,34,83,40,63,27,52,20,206
33,161,58,79,71,13,32,54,52,36,93,34,68,25,56,32,184
48,153,71,95,100,14,34,53,62,39,101,37,70,24,57,21,232
49,145,49,80,75,12,33,49,54,36,94,36,64,28,53,23,191
54,149,67,104,96,14,34,51,57,41,97,38,67,27,53,24,238
51,151,67,96,91,14,34,50,55,40,95,39,67,28,56,25,226
63,159,58,90,79,13,30,55,53,38,93,36,74,28,54,27,205
54,151,53,81,74,13,31,50,48,40,86,36,63,27,53,26,191
60,152,59,93,95,13,36,54,49,39,86,38,70,25,53,24,226
20,169,60,80,66,13,30,58,53,40,94,39,79,24,56,31,185
32,152,48,74,66,10,27,51,50,36,88,39,69,26,54,27,179
30,156,43,67,60,11,26,52,46,36,83,33,72,24,55,25,160
29,160,46,70,61,12,27,52,49,40,89,43,72,0,57,25,174
45,146,53,79,78,13,29,48,53,35,94,37,61,24,55,24,194
57,150,54,84,86,13,32,53,48,36,87,39,67,24,54,23,209
53,152,54,78,74,13,32,54,53,37,89,38,69,23,57,25,190
59,149,58,90,83,14,34,47,55,38,91,36,63,26,54,28,209
51,152,57,86,83,13,30,50,48,40,91,44,66,23,54,24,213
42,158,52,76,73,12,28,53,52,39,91,39,72,24,54,24,188
42,163,65,90,86,12,33,54,54,41,94,38,70,26,54,28,214
43,157,67,89,83,14,33,52,58,39,100,41,70,27,55,24,213
48,151,49,76,74,12,31,51,51,35,88,46,67,23,52,24,196
16,158,48,69,60,12,28,52,49,41,90,39,70,28,54,27,168
15,154,67,91,81,13,31,50,58,41,98,40,68,27,55,26,212
37,157,58,84,78,13,31,52,53,36,94,42,68,27,54,27,204
9,133,25,50,47,9,25,42,39,32,65,40,60,28,50,24,137
48,161,52,77,75,12,29,54,50,38,90,38,71,25,54,26,190
48,158,53,75,72,13,31,52,47,38,90,42,71,28,56,28,189
46,158,63,84,84,13,33,52,57,42,98,40,69,25,55,27,208
52,156,60,83,81,13,31,53,55,40,96,47,66,29,56,27,211
34,151,48,73,69,12,28,48,51,39,92,41,65,28,56,25,183
47,158,56,80,78,13,32,50,52,41,89,40,70,29,56,24,198
47,160,56,82,74,13,29,53,55,38,95,44,72,28,54,28,200
40,157,54,80,71,14,30,53,52,40,97,44,70,28,55,27,195
19,163,64,89,77,13,34,54,56,40,97,44,75,27,58,28,210
20,157,48,71,64,11,28,52,49,38,91,37,70,26,53,28,172
40,151,52,76,70,12,31,48,52,37,91,33,65,30,54,27,179
44,157,60,82,77,13,30,53,56,40,97,26,69,22,56,25,185
41,156,60,86,82,13,33,53,51,39,95,40,71,30,56,24,208
16,164,62,82,78,12,32,56,55,39,96,30,76,26,55,26,190
15,151,45,75,68,11,28,53,48,34,87,34,71,27,55,24,177
54,165,78,99,93,13,33,57,63,39,107,35,75,25,57,0,227
63,150,51,83,81,13,35,52,47,35,88,33,66,26,54,23,197
26,156,59,82,79,13,31,53,56,37,94,39,71,27,54,23,200
24,166,63,78,71,12,30,55,58,39,102,44,74,30,55,32,193
36,156,59,80,79,12,29,50,55,39,94,37,68,0,56,24,196
38,155,51,71,69,12,29,54,51,40,89,40,69,27,53,23,180
29,156,52,69,65,12,28,52,53,38,92,41,67,28,55,29,175
46,150,51,79,79,12,29,51,51,38,89,37,65,23,53,24,195
55,153,57,91,83,12,31,52,53,37,92,43,68,26,55,24,217
44,149,52,79,79,13,31,49,51,36,87,39,64,27,57,23,197
64,148,52,85,80,13,30,53,56,35,95,39,64,25,52,26,204
50,152,88,117,112,16,37,52,64,40,112,39,68,24,57,23,268
48,159,63,89,82,14,31,56,57,38,98,36,72,30,56,24,207
44,156,58,82,79,13,29,51,54,37,96,36,66,26,54,26,197
34,159,48,67,63,12,29,53,49,38,86,39,69,26,54,30,169
7,128,28,53,51,10,24,41,39,32,67,38,58,25,51,22,142
38,164,62,83,75,14,31,59,56,38,102,36,76,25,54,30,194
12,157,43,60,57,12,26,52,46,36,83,33,73,26,54,26,150
22,163,54,70,66,11,28,52,50,37,88,36,74,24,56,27,172
32,160,52,76,70,13,30,53,50,39,89,35,71,25,56,25,181
30,150,49,70,64,12,29,48,53,37,91,38,66,23,54,26,172
20,161,59,77,72,13,29,55,53,42,94,36,74,23,56,27,185
37,169,78,93,86,14,35,54,61,42,106,42,75,0,58,30,221
41,152,54,77,71,13,31,51,51,38,90,33,66,23,53,0,181
53,158,60,82,79,14,32,53,53,39,92,33,69,21,54,24,194
27,158,52,78,68,12,28,51,53,35,91,37,69,26,56,30,183
45,157,50,78,75,13,29,53,49,37,86,37,71,26,55,26,190
44,155,56,83,76,13,32,51,53,40,93,44,68,28,54,25,203
42,152,51,78,71,18,30,50,51,38,88,45,66,25,53,25,194
44,160,58,81,79,13,32,53,52,40,92,40,69,27,56,25,200
38,155,53,78,68,13,29,52,54,40,96,40,70,26,55,25,186
7,123,21,49,49,9,24,38,32,30,57,42,56,25,52,18,140
24,158,50,71,63,11,29,50,54,39,88,28,69,23,57,30,162
53,164,62,90,81,14,31,52,58,38,96,28,75,21,56,27,199
53,152,59,83,83,14,32,51,53,38,94,40,65,27,57,26,206
40,155,52,77,73,12,29,50,54,37,92,44,67,29,52,25,194
56,148,59,86,83,15,32,49,52,40,93,41,62,28,53,27,210
16,160,69,96,85,13,32,54,59,39,100,36,76,27,55,26,217
13,160,44,66,57,10,26,53,47,37,84,41,76,26,53,26,164
53,154,49,78,72,12,29,51,50,38,88,31,66,22,55,26,181
52,153,49,80,74,13,29,52,51,37,91,41,67,27,53,24,195
57,155,58,85,76,13,30,52,56,39,98,38,66,26,54,26,199
53,149,56,80,79,13,32,49,57,38,93,42,63,25,56,25,201
48,161,49,74,71,13,29,55,50,39,88,41,74,29,53,25,186
26,156,46,68,62,12,27,51,49,39,86,36,69,25,55,26,166
51,149,49,76,70,14,29,48,52,37,89,38,64,24,55,24,184
41,157,51,78,73,12,29,52,48,39,88,32,69,26,55,25,183
42,160,60,79,77,13,32,55,55,38,96,32,72,23,55,23,188
44,156,52,73,72,13,30,51,51,39,94,30,70,22,56,23,175
72,139,64,102,101,15,44,49,56,37,97,37,62,22,54,0,240
17,154,50,70,65,12,29,50,52,39,90,38,71,23,55,23,173
17,155,48,64,60,11,26,51,52,38,88,36,72,24,54,22,160
52,148,50,79,73,12,29,48,55,35,91,39,62,25,54,25,191
53,158,56,82,77,13,31,55,54,39,91,32,75,25,55,23,191
46,155,48,73,67,12,29,49,50,38,86,37,68,24,56,26,177
56,155,47,73,72,12,28,52,49,36,86,41,69,25,53,24,186
55,155,54,81,76,13,29,53,51,40,92,36,70,24,53,25,193
58,155,49,78,68,12,29,52,48,34,88,39,70,26,55,25,185
57,150,53,80,81,13,32,50,49,38,86,35,66,25,55,24,196
23,155,49,70,69,12,29,50,51,39,87,40,66,25,55,26,179
16,154,47,65,62,11,29,51,50,39,88,37,70,25,54,23,164
13,147,38,62,59,12,27,49,44,37,78,32,69,24,51,22,153
46,156,48,72,72,12,29,53,47,37,87,35,72,20,53,22,179
46,154,53,76,73,13,29,51,51,39,89,33,70,26,53,23,182
51,155,51,76,73,12,29,50,53,37,93,32,69,20,55,24,181
15,161,66,87,79,13,32,53,61,40,100,38,73,22,57,25,204
15,158,46,62,59,12,26,54,46,38,86,39,73,25,54,25,160
60,154,60,93,88,13,33,52,57,39,95,39,68,23,56,24,220
51,159,64,91,85,13,35,51,51,40,92,44,69,29,56,25,220
51,150,54,86,81,12,30,51,54,36,91,35,66,25,54,24,202
68,152,57,90,85,13,33,50,52,37,94,36,65,24,56,25,211
41,155,53,81,78,12,30,53,51,40,91,33,70,26,56,22,192
55,158,63,83,83,14,32,55,56,40,100,37,71,22,56,26,203
51,156,55,84,82,13,30,53,51,39,89,42,71,25,55,24,208
55,159,62,90,88,13,29,53,52,39,96,38,73,24,54,24,216
49,156,56,81,77,13,31,51,51,37,92,35,68,24,57,23,193
23,159,52,76,67,11,27,54,53,38,93,36,75,25,55,25,179
52,156,56,80,78,13,29,53,55,39,94,36,69,23,54,23,194
56,153,58,89,88,14,35,50,50,37,87,42,69,25,55,23,219
66,151,48,78,73,12,31,53,49,39,86,45,67,26,54,24,196
61,160,75,99,97,17,36,59,59,40,100,42,75,25,56,24,238
66,147,65,97,95,14,35,52,55,37,97,42,65,29,56,24,234
54,150,53,85,84,13,31,50,51,36,89,43,68,26,57,24,212
58,156,63,99,93,13,34,54,54,39,94,41,71,24,55,28,233
47,151,62,88,87,13,32,51,58,40,99,45,65,30,54,23,220
44,160,58,80,80,13,30,55,52,38,92,45,71,26,55,25,205
53,156,63,92,86,14,33,51,55,39,94,44,66,25,55,26,222
30,158,52,75,71,11,29,50,52,40,89,41,71,25,54,25,187
54,161,64,88,85,14,32,57,53,37,92,41,74,27,54,25,214
57,149,51,80,78,12,29,47,52,38,88,36,63,22,53,25,194
60,148,38,64,59,12,27,48,40,35,79,35,62,24,53,24,158
58,149,49,78,79,12,29,49,49,40,89,34,65,21,55,20,191
46,153,45,67,64,11,28,52,46,39,84,36,66,23,55,26,167
74,133,38,76,77,11,32,47,44,32,78,37,59,24,54,20,190
66,153,67,95,98,14,33,52,58,39,98,38,72,23,54,22,231
74,143,54,92,88,13,33,48,51,38,86,38,60,23,55,25,218
74,149,63,98,94,14,33,51,58,35,95,36,67,21,53,23,228
72,158,75,110,101,14,36,56,57,39,102,40,70,0,56,29,251
41,154,54,78,74,13,30,51,50,38,91,41,64,23,55,25,193
48,154,53,79,75,13,29,53,53,39,91,35,68,24,56,25,189
42,152,53,79,69,62,33,50,54,37,95,37,67,22,54,23,185
35,157,57,76,71,13,29,51,53,37,92,36,70,23,55,24,183
59,156,59,89,86,13,34,50,50,43,91,36,67,24,55,29,211
39,157,53,82,77,12,28,51,50,39,92,36,69,25,53,24,195
39,164,55,72,69,13,28,51,52,40,94,39,71,24,55,28,180
51,149,56,80,78,13,29,49,53,39,93,35,65,23,54,23,193
46,154,51,77,74,13,28,51,49,36,88,39,68,25,56,24,190
60,154,71,106,94,13,33,52,59,38,98,39,65,22,54,26,239
62,150,53,85,80,14,33,51,52,36,89,40,66,23,55,22,205
57,158,73,100,94,15,36,55,60,39,101,36,71,24,57,25,230
59,154,53,88,85,12,31,53,50,33,89,39,67,23,52,24,212
54,147,49,78,76,12,31,50,50,34,90,36,65,24,54,24,190
55,154,49,81,74,13,28,51,46,37,86,37,69,23,53,25,192
48,157,50,78,75,12,29,54,48,38,86,41,70,26,53,23,194
41,154,53,74,69,13,30,46,51,38,92,41,66,27,55,22,184
65,149,46,85,76,13,30,48,42,37,82,44,64,29,56,24,205
44,160,49,74,69,12,29,51,51,39,88,41,74,24,56,21,184
43,156,48,75,71,12,30,52,49,35,86,44,69,26,57,23,190
44,152,52,80,75,11,28,52,53,35,93,36,71,23,54,24,191
43,157,52,78,72,13,30,51,49,38,86,37,71,26,56,23,187
65,151,58,89,88,14,31,53,51,38,90,34,68,22,57,23,211
67,141,46,88,84,13,30,48,45,33,86,34,62,22,53,21,206
50,147,55,81,79,13,32,47,57,36,89,34,65,22,54,0,194
50,152,62,92,90,13,31,51,55,40,95,40,69,23,55,23,222
27,156,51,75,71,13,29,50,50,38,91,42,68,25,56,24,188
24,156,59,88,81,12,31,54,57,38,94,38,74,23,53,22,207
30,160,52,68,65,13,29,54,49,39,89,35,73,25,56,23,168
34,155,47,66,66,11,28,53,45,38,85,39,68,24,55,24,171
36,160,54,74,71,13,29,54,51,37,93,39,71,25,57,25,184
62,146,64,96,91,16,35,49,60,38,93,37,64,23,55,24,224
63,141,58,96,90,12,30,48,58,39,95,35,59,25,56,23,221
60,156,61,93,87,14,32,52,53,37,93,35,69,24,55,25,215
50,154,63,94,88,13,32,52,55,37,93,38,70,26,58,22,220
50,160,65,85,88,14,32,54,53,39,91,38,71,24,55,23,211
51,154,56,88,81,14,29,49,53,35,93,38,68,24,54,24,207
53,149,58,0,0,0,0,49,0,35,93,38,65,24,57,23,38
51,148,52,83,76,13,30,52,54,36,92,38,65,25,55,24,197
54,150,57,84,79,14,31,50,54,37,92,36,67,24,57,23,199
54,164,67,94,90,14,33,54,52,38,92,33,72,22,55,26,217
52,143,53,84,81,12,30,53,53,38,90,35,67,22,55,21,200
65,146,54,89,86,13,33,50,52,35,93,45,63,29,55,23,220
59,159,54,81,75,13,29,54,50,38,92,44,72,25,55,26,200
46,161,50,74,68,13,30,54,47,42,86,41,74,26,56,22,183
22,153,46,68,66,11,28,49,48,36,87,33,68,24,55,22,167
22,160,45,63,59,12,27,52,45,41,88,39,74,25,55,22,161
49,148,59,81,83,14,32,50,56,38,93,39,65,27,57,23,203
49,156,69,95,96,14,35,56,59,42,97,40,70,26,55,25,231
25,155,56,79,78,13,31,52,51,40,91,33,70,22,56,23,190
35,158,50,76,69,12,29,52,50,37,91,40,69,24,53,25,185
39,160,55,78,77,13,27,53,52,34,90,39,73,23,54,24,194
46,165,64,89,84,14,33,54,56,39,96,37,74,23,56,25,210
53,151,56,87,87,12,31,52,53,36,90,38,69,24,54,23,212
21,159,55,77,69,13,30,54,52,35,92,44,74,27,55,25,190
50,155,49,77,72,12,29,50,51,37,89,38,70,23,54,24,187
44,160,66,93,87,13,29,54,57,38,100,37,70,25,54,26,217
54,158,59,83,82,13,32,53,50,36,92,40,72,28,54,24,205
56,151,57,83,86,14,32,51,51,36,90,39,68,27,55,24,208
55,157,59,87,85,13,33,50,49,38,87,44,69,29,55,24,216
66,154,59,91,84,13,32,53,53,36,91,48,69,31,55,25,223
53,152,52,80,75,13,30,52,48,36,89,45,68,30,57,24,200
21,148,45,72,67,11,30,49,52,39,89,34,67,26,54,22,173
44,150,41,63,64,13,29,51,45,36,80,42,68,28,53,22,169
44,160,62,83,75,13,31,54,57,41,96,41,73,27,55,25,199
43,153,59,75,70,13,31,47,55,38,96,35,64,22,57,25,180
41,153,57,86,79,13,29,53,54,40,92,39,69,23,55,24,204
27,168,56,71,67,12,30,56,51,39,91,40,80,24,57,26,178
24,151,43,68,64,12,27,50,47,38,85,39,68,27,54,24,171
56,150,56,85,77,14,31,49,54,38,94,41,64,26,55,25,203
62,158,51,78,69,12,30,52,52,35,88,44,68,25,54,27,191
44,159,69,88,87,12,34,51,57,40,99,41,67,29,56,26,216
71,146,47,88,83,13,31,52,47,38,85,43,65,25,55,22,214
63,157,63,97,95,15,36,54,52,40,91,40,71,26,53,24,232
55,153,57,85,85,14,30,52,51,36,91,39,69,27,54,23,209
47,145,54,81,84,13,33,51,48,37,88,38,63,24,56,23,203
47,160,54,73,75,13,30,54,48,37,87,36,72,24,56,24,184
54,156,71,96,93,15,34,53,55,41,97,35,67,22,55,27,224
56,146,50,85,81,13,34,49,47,36,84,36,61,25,57,23,202
22,163,53,74,69,12,28,54,54,39,92,34,74,26,57,26,177
40,167,68,88,80,13,31,55,57,40,98,35,74,25,56,27,203
38,154,46,74,69,12,27,51,47,40,86,43,69,26,53,22,186
62,159,57,82,77,14,30,54,52,38,91,42,74,27,53,23,201
53,149,52,80,78,13,31,52,51,37,89,43,65,27,56,24,201
57,150,53,81,75,13,30,50,54,38,89,42,63,26,56,25,198
54,153,53,81,78,12,30,50,49,39,87,39,66,26,57,24,198
67,153,68,104,96,15,36,53,57,39,93,42,69,28,56,23,242
34,161,57,81,74,12,28,54,54,41,94,46,72,27,55,26,201
49,153,61,84,84,14,32,52,55,38,95,44,68,28,56,25,212
49,157,68,91,91,15,35,53,55,40,93,42,71,25,55,25,224
